,equity
3683,0.41385612253452425
3684,0.41187346605698305
3685,0.4142060373839175
3686,0.4091598306507542
3687,0.40670127366764003
3688,0.3991762295661823
3689,0.40495080586070464
3690,0.4073606831641757
3691,0.4025998536320884
3692,0.4023564043566052
3693,0.40619606259106894
3694,0.4082121609744945
3695,0.4097756488511241
3696,0.4062754550082236
3697,0.4036947161130884
3698,0.40407902392761386
3699,0.40781474615192037
3700,0.4044484749856375
3701,0.3999383253246706
3702,0.40454001157421005
3703,0.40079397788122495
3704,0.40513451243849874
3705,0.40612040921817094
3706,0.4097143310425494
3707,0.41692400593738393
3708,0.4198051187624405
3709,0.42307561400652405
3710,0.41921024341617447
3711,0.4163060602585671
3712,0.4189954986388886
3713,0.42547355046532037
3714,0.4314379958404247
3715,0.44154964510869144
3716,0.44292451828148005
3717,0.44382360856099634
3718,0.4483119127732943
3719,0.4483967131908518
3720,0.4481166945758054
3721,0.443447770613053
3722,0.44786517115334595
3723,0.44308970865758135
3724,0.44536530391295387
3725,0.43908943234178216
3726,0.44392981551658334
3727,0.43938604425952915
3728,0.44310786160639676
3729,0.43612106012476437
3730,0.43420714168471447
3731,0.4393538651174181
3732,0.43582975767977095
3733,0.4361226945024115
3734,0.43404113174159953
3735,0.42413211566270953
3736,0.4254407077348625
3737,0.4272836917124393
3738,0.4225764822955881
3739,0.42500771281775446
3740,0.42163936591251905
3741,0.4174298043297115
3742,0.41745841407078993
3743,0.41462345992213434
3744,0.4242382122959482
3745,0.417692661536157
3746,0.4207884876185704
3747,0.42497033895705577
3748,0.41664171863032035
3749,0.4520058504598687
3750,0.4545550517184321
3751,0.45237157671704076
3752,0.4541100379551241
3753,0.4593139732127317
3754,0.45760782118074916
3755,0.4527648404774465
3756,0.44057401861520623
3757,0.4414763545130183
3758,0.43739571210615596
3759,0.43876859601533735
3760,0.43978606013609584
3761,0.43373931794373943
3762,0.4412812655845688
3763,0.44608746628575846
3764,0.44988759350336555
3765,0.44459023164802264
3766,0.44278252148648856
3767,0.44036742361485565
3768,0.43854473605870303
3769,0.43364262487824495
3770,0.4355315416583298
3771,0.4365310711622764
3772,0.4381289516008373
3773,0.43591783742139967
3774,0.441582100967371
3775,0.44241191238138927
3776,0.4304637756910821
3777,0.4277171178424942
3778,0.42747338027882864
3779,0.4316198728367132
3780,0.43032385979621457
3781,0.4292490264819863
3782,0.42641330233288144
3783,0.42637066100264814
3784,0.42637066100264814
3785,0.42637066100264814
3786,0.42637066100264814
3787,0.42637066100264814
3788,0.42637066100264814
3789,0.42637066100264814
3790,0.42637066100264814
3791,0.42637066100264814
3792,0.42637066100264814
3793,0.42637066100264814
3794,0.42637066100264814
3795,0.42637066100264814
3796,0.42637066100264814
3797,0.42637066100264814
3798,0.42637066100264814
3799,0.42637066100264814
3800,0.42637066100264814
3801,0.42637066100264814
3802,0.42637066100264814
3803,0.42637066100264814
3804,0.42637066100264814
3805,0.42637066100264814
3806,0.42637066100264814
3807,0.42637066100264814
3808,0.42637066100264814
3809,0.42637066100264814
3810,0.42637066100264814
3811,0.42637066100264814
3812,0.42637066100264814
3813,0.42637066100264814
3814,0.42637066100264814
3815,0.42637066100264814
3816,0.42637066100264814
3817,0.42637066100264814
3818,0.42637066100264814
3819,0.42637066100264814
3820,0.42637066100264814
3821,0.42637066100264814
3822,0.42637066100264814
3823,0.42637066100264814
3824,0.42637066100264814
3825,0.42637066100264814
3826,0.42637066100264814
3827,0.42637066100264814
3828,0.42637066100264814
3829,0.42637066100264814
3830,0.42637066100264814
3831,0.42637066100264814
3832,0.42637066100264814
3833,0.42637066100264814
3834,0.42637066100264814
3835,0.42637066100264814
3836,0.42637066100264814
3837,0.42637066100264814
3838,0.42637066100264814
3839,0.42637066100264814
3840,0.42637066100264814
3841,0.43146079939606136
3842,0.4344345144420197
3843,0.43466467073665405
3844,0.4320646244415523
3845,0.4313727025119501
3846,0.4340244269129006
3847,0.43063005756311934
3848,0.43466718075555466
3849,0.43041053091614356
3850,0.42282020322936703
3851,0.4185624268814471
3852,0.41164949239827536
3853,0.406038865579432
3854,0.41066188724054214
3855,0.409840761759907
3856,0.4107375725638886
3857,0.41552203134722604
3858,0.42078695202962135
3859,0.4186690272943022
3860,0.4242684294365249
3861,0.4259032981262082
3862,0.42591746636545724
3863,0.427804611336306
3864,0.4217489828071687
3865,0.4184466061994578
3866,0.4179943323996029
3867,0.42055066088829635
3868,0.41898898860431644
3869,0.4184558764755353
3870,0.42253225951132906
3871,0.4285394563624869
3872,0.43183956608527774
3873,0.437352001013566
3874,0.4355870958548034
3875,0.43425434723890394
3876,0.43563901466323335
3877,0.43432939883282523
3878,0.43213236141364664
3879,0.43933111488979776
3880,0.43844815296357104
3881,0.43423307376781806
3882,0.4363546812709113
3883,0.444439238978998
3884,0.4447985316747372
3885,0.45030952127180573
3886,0.4483421616436067
3887,0.4461447957917074
3888,0.4430777856658242
3889,0.44244282119974887
3890,0.4297673830714642
3891,0.44835289231891756
3892,0.45575392090219674
3893,0.451180978120183
3894,0.45012729770019366
3895,0.4539051887787049
3896,0.4567750321919557
3897,0.45806509387414773
3898,0.4505718888228516
3899,0.45220697359209483
3900,0.44760732178534396
3901,0.4592549146218866
3902,0.45827577883723314
3903,0.459141452867773
3904,0.4539065431968387
3905,0.45173807135516897
3906,0.4459434285239192
3907,0.45034206094598
3908,0.4491638328880184
3909,0.4516982250745563
3910,0.44861651722405615
3911,0.4463739332876694
3912,0.4521612313069893
3913,0.44778888830195634
3914,0.43979444605016504
3915,0.4415847016177656
3916,0.43657340098928316
3917,0.4346590172210037
3918,0.4386394113320341
3919,0.4350633813888075
3920,0.4389020316133574
3921,0.4359222802494553
3922,0.44246915653059743
3923,0.44837134728408456
3924,0.44626271922305705
3925,0.44531217521889654
3926,0.441622832763579
3927,0.4425069710373766
3928,0.447621461398679
3929,0.4411920882256164
3930,0.44525842291755824
3931,0.4394023343945089
3932,0.435640894087947
3933,0.42792212536773006
3934,0.4278793331551933
3935,0.4278793331551933
3936,0.4278793331551933
3937,0.4278793331551933
3938,0.4278793331551933
3939,0.4278793331551933
3940,0.4278793331551933
3941,0.4278793331551933
3942,0.4278793331551933
3943,0.4278793331551933
3944,0.4278793331551933
3945,0.4278793331551933
3946,0.4278793331551933
3947,0.4278793331551933
3948,0.4278793331551933
3949,0.4278793331551933
3950,0.4278793331551933
3951,0.4278793331551933
3952,0.4278793331551933
3953,0.4278793331551933
3954,0.4278793331551933
3955,0.4267951504362036
3956,0.4164789966226676
3957,0.41947052180760536
3958,0.42265063272453696
3959,0.4187930277240121
3960,0.41050706785406815
3961,0.40584652701364965
3962,0.4096228930758394
3963,0.40528444282006204
3964,0.4034263313997176
3965,0.40431643958032204
3966,0.40929718974566587
3967,0.40922287963228077
3968,0.40881227785367363
3969,0.4065746602606951
3970,0.41325883099266064
3971,0.4176875269502216
3972,0.41729039726531136
3973,0.41150311290925234
3974,0.40826386354272703
3975,0.4106365456603419
3976,0.4076845564508325
3977,0.41133849278136203
3978,0.4128280012252765
3979,0.41403791767317455
3980,0.41675228560702227
3981,0.4188353504974017
3982,0.4152688363996883
3983,0.4139179677879061
3984,0.423717080531934
3985,0.4186299702738949
3986,0.4166480890287126
3987,0.42111204281467424
3988,0.42044191130179354
3989,0.41704123729971726
3990,0.4115594040460109
3991,0.41377140053929656
3992,0.4180130170782185
3993,0.42390590524977406
3994,0.42413397925400775
3995,0.4285893662761292
3996,0.42418507686416146
3997,0.424898397538576
3998,0.4220299174272704
3999,0.4227642073730264
